id,options,times,pointX,pointY,username
31759,slide,1572938115658,1271,660,91
31760,slide,1572938115675,1270,659,91
31761,slide,1572938115691,1268,658,91
31762,slide,1572938115708,1265,656,91
31763,slide,1572938115724,1264,655,91
31764,slide,1572938115742,1263,654,91
31765,slide,1572938115758,1263,654,91
31766,slide,1572938115827,1263,654,91
31767,slide,1572938115842,1263,654,91
31768,slide,1572938115866,1263,655,91
31769,slide,1572938115874,1263,655,91
31770,slide,1572938115891,1263,656,91
31771,slide,1572938115909,1264,657,91
31772,slide,1572938115926,1264,658,91
31773,slide,1572938115941,1264,658,91
31774,click_left,1572938115946,1264,658,91
31775,release_left,1572938116031,1264,658,91
31776,slide,1572938116469,1262,659,91
31777,slide,1572938116474,1261,660,91
31778,slide,1572938116491,1254,665,91
31779,slide,1572938116508,1231,678,91
31780,slide,1572938116524,1197,694,91
31781,slide,1572938116541,1146,712,91
31782,slide,1572938116558,1097,729,91
31783,slide,1572938116575,1039,747,91
31784,slide,1572938116592,990,758,91
31785,slide,1572938116609,921,765,91
31786,slide,1572938116625,877,771,91
31787,slide,1572938116641,833,784,91
31788,slide,1572938116659,798,800,91
31789,slide,1572938116674,762,819,91
31790,slide,1572938116691,736,836,91
31791,slide,1572938116708,718,853,91
31792,slide,1572938116725,706,864,91
31793,slide,1572938116742,693,876,91
31794,slide,1572938116759,690,880,91
31795,slide,1572938116774,689,882,91
31796,slide,1572938116791,689,883,91
31797,slide,1572938116808,689,884,91
31798,slide,1572938116825,689,884,91
31799,slide,1572938116841,688,885,91
31800,slide,1572938116857,687,885,91
31801,slide,1572938116875,684,884,91
31802,slide,1572938116892,680,882,91
31803,slide,1572938116908,666,878,91
31804,slide,1572938116925,652,877,91
31805,slide,1572938116942,642,878,91
31806,slide,1572938116960,629,884,91
31807,slide,1572938116975,623,888,91
31808,slide,1572938116993,613,898,91
31809,slide,1572938117008,608,903,91
31810,slide,1572938117025,605,905,91
31811,slide,1572938117042,605,906,91
31812,slide,1572938117059,604,906,91
31813,slide,1572938117125,604,906,91
31814,slide,1572938117142,604,906,91
31815,slide,1572938117159,603,906,91
31816,slide,1572938117174,602,906,91
31817,slide,1572938117193,600,905,91
31818,slide,1572938117209,598,904,91
31819,slide,1572938117225,595,903,91
31820,slide,1572938117242,594,903,91
31821,slide,1572938117258,593,903,91
31822,click_left,1572938117290,593,903,91
31823,slide,1572938117308,593,902,91
31824,release_left,1572938117350,593,902,91
31825,click_left,1572938117413,593,902,91
31826,release_left,1572938117499,593,902,91
31827,click_left,1572938117555,593,902,91
31828,release_left,1572938117633,593,902,91
31829,slide,1572938117827,593,902,91
31830,slide,1572938117842,594,902,91
31831,slide,1572938117858,594,901,91
31832,slide,1572938117874,595,899,91
31833,slide,1572938117892,598,896,91
31834,slide,1572938117908,602,892,91
31835,slide,1572938117926,605,890,91
31836,slide,1572938117941,611,885,91
31837,slide,1572938117958,621,876,91
31838,slide,1572938117975,634,866,91
31839,slide,1572938117993,677,827,91
31840,slide,1572938118008,716,783,91
31841,slide,1572938118025,758,730,91
31842,slide,1572938118040,801,676,91
31843,slide,1572938118058,844,626,91
31844,slide,1572938118076,886,584,91
31845,slide,1572938118091,927,553,91
31846,slide,1572938118108,962,530,91
31847,slide,1572938118124,991,513,91
31848,slide,1572938118142,1015,498,91
31849,slide,1572938118158,1033,489,91
31850,slide,1572938118174,1043,484,91
31851,slide,1572938118191,1053,479,91
31852,slide,1572938118208,1062,474,91
31853,slide,1572938118225,1068,471,91
31854,slide,1572938118241,1080,466,91
31855,slide,1572938118258,1088,463,91
31856,slide,1572938118275,1094,461,91
31857,slide,1572938118293,1096,460,91
31858,slide,1572938118308,1097,460,91
31859,slide,1572938118326,1097,459,91
31860,slide,1572938118341,1098,459,91
31861,slide,1572938118358,1099,459,91
31862,slide,1572938118374,1101,458,91
31863,slide,1572938118392,1103,456,91
31864,slide,1572938118408,1106,454,91
31865,slide,1572938118425,1108,453,91
31866,slide,1572938118441,1109,451,91
31867,slide,1572938118459,1111,450,91
31868,slide,1572938118475,1114,448,91
31869,slide,1572938118492,1121,443,91
31870,slide,1572938118509,1123,442,91
31871,slide,1572938118525,1126,439,91
31872,slide,1572938118542,1128,438,91
31873,slide,1572938118558,1130,436,91
31874,slide,1572938118575,1133,434,91
31875,slide,1572938118592,1136,432,91
31876,slide,1572938118608,1138,430,91
31877,slide,1572938118624,1139,430,91
31878,slide,1572938118642,1139,429,91
31879,click_left,1572938118750,1139,429,91
31880,release_left,1572938118851,1139,429,91
31881,slide,1572938119329,1139,429,91
31882,slide,1572938119341,1139,429,91
31883,slide,1572938119358,1137,426,91
31884,slide,1572938119375,1131,417,91
31885,slide,1572938119392,1123,406,91
31886,slide,1572938119408,1106,390,91
31887,slide,1572938119425,1088,377,91
31888,slide,1572938119441,1071,369,91
31889,slide,1572938119459,1051,363,91
31890,slide,1572938119475,1033,359,91
31891,slide,1572938119491,1015,354,91
31892,slide,1572938119508,994,349,91
31893,slide,1572938119525,984,346,91
31894,slide,1572938119541,978,344,91
31895,slide,1572938119558,973,340,91
31896,slide,1572938119575,971,337,91
31897,slide,1572938119592,969,334,91
31898,slide,1572938119608,963,332,91
31899,slide,1572938119625,945,329,91
31900,slide,1572938119641,935,330,91
31901,slide,1572938119658,927,331,91
31902,slide,1572938119675,917,334,91
31903,slide,1572938119691,907,336,91
31904,slide,1572938119708,899,337,91
31905,slide,1572938119725,896,337,91
31906,slide,1572938119742,895,337,91
31907,slide,1572938119797,895,337,91
31908,slide,1572938119808,895,336,91
31909,slide,1572938119825,894,335,91
31910,slide,1572938119842,892,332,91
31911,slide,1572938119859,888,328,91
31912,slide,1572938119875,885,325,91
31913,slide,1572938119892,881,323,91
31914,slide,1572938119908,879,322,91
31915,slide,1572938119925,876,321,91
31916,slide,1572938119941,874,321,91
31917,slide,1572938119959,873,321,91
31918,click_left,1572938120056,873,321,91
31919,release_left,1572938120109,873,321,91
31920,click_left,1572938120187,873,321,91
31921,release_left,1572938120257,873,321,91
31922,click_left,1572938120321,873,321,91
31923,release_left,1572938120399,873,321,91
31924,slide,1572938120641,873,321,91
31925,slide,1572938120658,872,322,91
31926,slide,1572938120675,872,324,91
31927,slide,1572938120691,872,326,91
31928,slide,1572938120709,871,330,91
31929,slide,1572938120726,871,337,91
31930,slide,1572938120742,871,344,91
31931,slide,1572938120758,871,352,91
31932,slide,1572938120775,871,382,91
31933,slide,1572938120792,871,399,91
31934,slide,1572938120808,870,426,91
31935,slide,1572938120825,870,442,91
31936,slide,1572938120842,869,462,91
31937,slide,1572938120858,869,479,91
31938,slide,1572938120874,870,499,91
31939,slide,1572938120892,872,524,91
31940,slide,1572938120908,872,543,91
31941,slide,1572938120925,872,563,91
31942,slide,1572938120941,871,583,91
31943,slide,1572938120959,869,608,91
31944,slide,1572938120975,866,633,91
31945,slide,1572938120992,861,666,91
31946,slide,1572938121008,855,707,91
31947,slide,1572938121025,852,761,91
31948,slide,1572938121041,852,787,91
31949,slide,1572938121058,852,812,91
31950,slide,1572938121075,853,831,91
31951,slide,1572938121091,853,855,91
31952,slide,1572938121108,852,875,91
31953,slide,1572938121125,852,899,91
31954,slide,1572938121143,852,908,91
31955,slide,1572938121159,853,915,91
31956,slide,1572938121175,854,923,91
31957,slide,1572938121191,855,930,91
31958,slide,1572938121209,855,939,91
31959,slide,1572938121225,856,951,91
31960,slide,1572938121241,856,966,91
31961,slide,1572938121258,857,979,91
31962,slide,1572938121274,860,993,91
31963,slide,1572938121293,862,1001,91
31964,slide,1572938121309,864,1006,91
31965,slide,1572938121325,865,1010,91
31966,slide,1572938121342,866,1012,91
31967,slide,1572938121358,866,1012,91
31968,slide,1572938121375,867,1012,91
31969,slide,1572938121425,867,1011,91
31970,slide,1572938121442,867,1010,91
31971,slide,1572938121459,867,1009,91
31972,slide,1572938121475,867,1007,91
31973,slide,1572938121492,867,1003,91
31974,slide,1572938121508,867,1000,91
31975,slide,1572938121524,867,998,91
31976,click_left,1572938121603,867,998,91
31977,slide,1572938121606,868,998,91
31978,slide,1572938121642,868,998,91
31979,release_left,1572938121657,868,998,91
31980,slide,1572938122047,868,997,91
31981,slide,1572938122058,868,997,91
31982,slide,1572938122074,866,993,91
31983,slide,1572938122092,864,990,91
31984,slide,1572938122109,858,977,91
31985,slide,1572938122125,848,958,91
31986,slide,1572938122142,836,937,91
31987,slide,1572938122159,811,894,91
31988,slide,1572938122175,787,849,91
31989,slide,1572938122191,768,803,91
31990,slide,1572938122209,753,754,91
31991,slide,1572938122225,746,717,91
31992,slide,1572938122242,739,672,91
31993,slide,1572938122259,734,614,91
31994,slide,1572938122275,731,580,91
31995,slide,1572938122291,727,559,91
31996,slide,1572938122308,723,550,91
31997,slide,1572938122325,722,548,91
31998,slide,1572938122342,721,547,91
31999,slide,1572938122358,721,547,91
32000,slide,1572938122375,720,547,91
32001,slide,1572938122391,716,547,91
32002,slide,1572938122408,711,547,91
32003,slide,1572938122425,703,546,91
32004,slide,1572938122441,692,544,91
32005,slide,1572938122459,674,536,91
32006,slide,1572938122475,652,522,91
32007,slide,1572938122492,635,508,91
32008,slide,1572938122508,624,494,91
32009,slide,1572938122525,619,479,91
32010,slide,1572938122541,617,467,91
32011,slide,1572938122559,617,459,91
32012,slide,1572938122575,617,451,91
32013,slide,1572938122591,617,445,91
32014,slide,1572938122609,617,441,91
32015,slide,1572938122625,618,438,91
32016,slide,1572938122642,618,437,91
32017,slide,1572938122659,618,437,91
32018,slide,1572938122719,616,437,91
32019,slide,1572938122727,615,437,91
32020,slide,1572938122742,613,437,91
32021,slide,1572938122759,602,435,91
32022,slide,1572938122776,595,434,91
32023,slide,1572938122792,589,432,91
32024,slide,1572938122808,588,432,91
32025,slide,1572938122824,588,431,91
32026,slide,1572938122843,588,431,91
32027,slide,1572938122861,588,431,91
32028,click_left,1572938122940,588,431,91
32029,slide,1572938122985,588,431,91
32030,release_left,1572938123024,588,431,91
32031,click_left,1572938123095,588,431,91
32032,release_left,1572938123173,588,431,91
32033,click_left,1572938123235,588,431,91
32034,release_left,1572938123329,588,431,91
32035,slide,1572938123485,588,431,91
32036,slide,1572938123493,589,432,91
32037,slide,1572938123508,590,432,91
32038,slide,1572938123524,592,434,91
32039,slide,1572938123541,597,439,91
32040,slide,1572938123558,606,445,91
32041,slide,1572938123575,615,451,91
32042,slide,1572938123591,631,461,91
32043,slide,1572938123609,652,474,91
32044,slide,1572938123625,681,493,91
32045,slide,1572938123641,701,506,91
32046,slide,1572938123658,716,518,91
32047,slide,1572938123675,740,540,91
32048,slide,1572938123693,757,555,91
32049,slide,1572938123708,781,574,91
32050,slide,1572938123725,809,594,91
32051,slide,1572938123742,837,613,91
32052,slide,1572938123758,864,633,91
32053,slide,1572938123774,885,650,91
32054,slide,1572938123793,911,676,91
32055,slide,1572938123808,927,694,91
32056,slide,1572938123825,942,713,91
32057,slide,1572938123841,957,729,91
32058,slide,1572938123859,966,740,91
32059,slide,1572938123874,978,753,91
32060,slide,1572938123892,992,764,91
32061,slide,1572938123908,1004,772,91
32062,slide,1572938123925,1012,776,91
32063,slide,1572938123942,1016,778,91
32064,slide,1572938123958,1019,780,91
32065,slide,1572938123976,1021,781,91
32066,slide,1572938123992,1024,783,91
32067,slide,1572938124009,1032,787,91
32068,slide,1572938124025,1035,789,91
32069,slide,1572938124041,1038,791,91
32070,slide,1572938124059,1043,796,91
32071,slide,1572938124075,1048,800,91
32072,slide,1572938124093,1056,811,91
32073,slide,1572938124109,1063,819,91
32074,slide,1572938124124,1069,828,91
32075,slide,1572938124142,1075,838,91
32076,slide,1572938124159,1080,845,91
32077,slide,1572938124175,1085,850,91
32078,slide,1572938124193,1091,857,91
32079,slide,1572938124209,1096,862,91
32080,slide,1572938124226,1107,872,91
32081,slide,1572938124242,1116,880,91
32082,slide,1572938124258,1125,885,91
32083,slide,1572938124276,1129,888,91
32084,slide,1572938124292,1129,888,91
32085,slide,1572938124375,1130,888,91
32086,slide,1572938124391,1131,888,91
32087,slide,1572938124408,1132,889,91
32088,slide,1572938124425,1133,889,91
32089,slide,1572938124442,1133,889,91
32090,slide,1572938124459,1133,889,91
32091,slide,1572938124475,1134,891,91
32092,slide,1572938124492,1135,893,91
32093,slide,1572938124508,1137,897,91
32094,slide,1572938124525,1139,899,91
32095,slide,1572938124542,1140,900,91
32096,slide,1572938124625,1140,900,91
32097,slide,1572938124711,1140,900,91
32098,click_left,1572938124729,1140,900,91
32099,release_left,1572938124829,1140,900,91
32100,slide,1572938124861,1140,900,91
32101,slide,1572938125219,1140,900,91
32102,slide,1572938125259,1140,900,91
32103,slide,1572938125275,1140,900,91
32104,slide,1572938125423,1140,899,91
32105,slide,1572938125441,1138,899,91
32106,slide,1572938125459,1136,899,91
32107,slide,1572938125476,1131,898,91
32108,slide,1572938125491,1122,895,91
32109,slide,1572938125508,1099,887,91
32110,slide,1572938125525,1016,852,91
32111,slide,1572938125542,947,822,91
32112,slide,1572938125559,885,798,91
32113,slide,1572938125575,843,783,91
32114,slide,1572938125592,813,772,91
32115,slide,1572938125609,787,762,91
32116,slide,1572938125626,773,757,91
32117,slide,1572938125643,755,755,91
32118,slide,1572938125659,741,755,91
32119,slide,1572938125676,730,755,91
32120,slide,1572938125692,718,754,91
32121,slide,1572938125708,705,752,91
32122,slide,1572938125726,697,751,91
32123,slide,1572938125742,690,750,91
32124,slide,1572938125758,683,749,91
32125,slide,1572938125775,669,746,91
32126,slide,1572938125792,653,740,91
32127,slide,1572938125808,631,731,91
32128,slide,1572938125825,612,722,91
32129,slide,1572938125842,593,712,91
32130,slide,1572938125859,576,702,91
32131,slide,1572938125876,557,693,91
32132,slide,1572938125891,532,684,91
32133,slide,1572938125909,521,681,91
32134,slide,1572938125925,510,679,91
32135,slide,1572938125941,500,677,91
32136,slide,1572938125958,494,676,91
32137,slide,1572938125976,491,676,91
32138,slide,1572938125992,490,676,91
32139,slide,1572938126008,489,676,91
32140,slide,1572938126025,489,676,91
32141,slide,1572938126141,489,676,91
32142,slide,1572938126158,488,674,91
32143,slide,1572938126175,484,669,91
32144,slide,1572938126192,480,664,91
32145,slide,1572938126209,476,661,91
32146,slide,1572938126226,475,659,91
32147,slide,1572938126243,474,659,91
32148,click_left,1572938126292,474,659,91
32149,slide,1572938126305,474,658,91
32150,release_left,1572938126377,474,658,91
32151,click_left,1572938126423,474,658,91
32152,release_left,1572938126501,474,658,91
32153,click_left,1572938126549,474,658,91
32154,release_left,1572938126658,474,658,91
32155,slide,1572938126869,475,658,91
32156,slide,1572938126877,476,658,91
32157,slide,1572938126892,477,658,91
32158,slide,1572938126908,486,657,91
32159,slide,1572938126925,503,654,91
32160,slide,1572938126942,524,652,91
32161,slide,1572938126959,548,649,91
32162,slide,1572938126976,575,647,91
32163,slide,1572938126992,597,646,91
32164,slide,1572938127008,621,646,91
32165,slide,1572938127024,643,645,91
32166,slide,1572938127043,677,644,91
32167,slide,1572938127058,699,644,91
32168,slide,1572938127075,722,642,91
32169,slide,1572938127092,745,638,91
32170,slide,1572938127109,765,633,91
32171,slide,1572938127125,782,631,91
32172,slide,1572938127143,813,630,91
32173,slide,1572938127159,831,630,91
32174,slide,1572938127175,854,631,91
32175,slide,1572938127193,875,633,91
32176,slide,1572938127208,897,633,91
32177,slide,1572938127226,919,633,91
32178,slide,1572938127241,943,634,91
32179,slide,1572938127259,971,635,91
32180,slide,1572938127275,985,637,91
32181,slide,1572938127292,1000,638,91
32182,slide,1572938127308,1011,638,91
32183,slide,1572938127326,1026,638,91
32184,slide,1572938127341,1036,638,91
32185,slide,1572938127359,1052,638,91
32186,slide,1572938127376,1065,637,91
32187,slide,1572938127391,1081,635,91
32188,slide,1572938127408,1090,634,91
32189,slide,1572938127425,1097,634,91
32190,slide,1572938127442,1108,633,91
32191,slide,1572938127458,1119,632,91
32192,slide,1572938127476,1130,632,91
32193,slide,1572938127492,1136,631,91
32194,slide,1572938127508,1140,631,91
32195,slide,1572938127525,1148,633,91
32196,slide,1572938127541,1152,635,91
32197,slide,1572938127560,1161,639,91
32198,slide,1572938127575,1168,643,91
32199,slide,1572938127592,1175,646,91
32200,slide,1572938127609,1182,649,91
32201,slide,1572938127626,1188,652,91
32202,slide,1572938127641,1195,653,91
32203,slide,1572938127658,1200,653,91
32204,slide,1572938127675,1203,654,91
32205,slide,1572938127692,1205,654,91
32206,slide,1572938127709,1206,654,91
32207,slide,1572938127726,1209,654,91
32208,slide,1572938127742,1218,655,91
32209,slide,1572938127758,1226,655,91
32210,slide,1572938127775,1238,655,91
32211,slide,1572938127792,1239,655,91
32212,slide,1572938127892,1239,655,91
32213,slide,1572938127908,1241,657,91
32214,slide,1572938127925,1248,659,91
32215,slide,1572938127941,1254,660,91
32216,slide,1572938127959,1257,661,91
32217,slide,1572938127976,1257,661,91
32218,slide,1572938128041,1258,661,91
32219,slide,1572938128063,1258,661,91
32220,slide,1572938128079,1258,661,91
32221,slide,1572938128092,1258,661,91
32222,slide,1572938128109,1259,661,91
32223,slide,1572938128126,1259,660,91
32224,slide,1572938128143,1259,660,91
32225,click_left,1572938128158,1259,660,91
32226,release_left,1572938128251,1259,660,91
32227,slide,1572938128275,1260,660,91
32228,slide,1572938128292,1261,660,91
32229,slide,1572938128309,1262,660,91
32230,slide,1572938128326,1263,659,91
32231,slide,1572938128342,1263,659,91
32232,slide,1572938128359,1263,659,91
32233,slide,1572938128377,1264,659,91
32234,slide,1572938128431,1264,659,91
32235,slide,1572938128441,1264,659,91
32236,slide,1572938128458,1266,659,91
32237,slide,1572938128476,1267,660,91
32238,slide,1572938128492,1269,660,91
32239,slide,1572938128509,1269,661,91
32240,slide,1572938128993,1269,661,91
32241,slide,1572938129008,1268,661,91
32242,slide,1572938129025,1257,668,91
32243,slide,1572938129041,1227,682,91
32244,slide,1572938129059,1192,698,91
32245,slide,1572938129076,1143,718,91
32246,slide,1572938129093,1084,738,91
32247,slide,1572938129109,1016,756,91
32248,slide,1572938129126,943,772,91
32249,slide,1572938129142,870,786,91
32250,slide,1572938129159,791,804,91
32251,slide,1572938129175,759,815,91
32252,slide,1572938129192,737,825,91
32253,slide,1572938129209,724,835,91
32254,slide,1572938129226,716,844,91
32255,slide,1572938129243,712,850,91
32256,slide,1572938129258,711,852,91
32257,slide,1572938129275,709,856,91
32258,slide,1572938129291,704,862,91
32259,slide,1572938129309,698,865,91
32260,slide,1572938129326,692,867,91
32261,slide,1572938129342,688,868,91
32262,slide,1572938129359,686,869,91
32263,slide,1572938129376,684,869,91
32264,slide,1572938129392,679,870,91
32265,slide,1572938129408,663,873,91
32266,slide,1572938129425,641,876,91
32267,slide,1572938129442,619,880,91
32268,slide,1572938129459,603,883,91
32269,slide,1572938129476,595,887,91
32270,slide,1572938129492,591,889,91
32271,slide,1572938129508,589,891,91
32272,slide,1572938129524,588,892,91
32273,slide,1572938129542,588,893,91
32274,slide,1572938129559,588,893,91
32275,slide,1572938129575,587,893,91
32276,slide,1572938129593,587,893,91
32277,slide,1572938129610,587,894,91
32278,slide,1572938129626,587,894,91
32279,slide,1572938129643,587,894,91
32280,slide,1572938129659,588,893,91
32281,slide,1572938129676,588,893,91
32282,slide,1572938129692,589,893,91
32283,slide,1572938129709,589,892,91
32284,click_left,1572938129722,589,892,91
32285,release_left,1572938129785,589,892,91
32286,click_left,1572938129861,589,892,91
32287,release_left,1572938129923,589,892,91
32288,click_left,1572938129985,589,892,91
32289,release_left,1572938130057,589,892,91
32290,slide,1572938130213,589,892,91
32291,slide,1572938130226,590,891,91
32292,slide,1572938130243,592,888,91
32293,slide,1572938130259,603,876,91
32294,slide,1572938130275,616,863,91
32295,slide,1572938130292,637,843,91
32296,slide,1572938130308,670,814,91
32297,slide,1572938130325,707,782,91
32298,slide,1572938130342,765,729,91
32299,slide,1572938130359,828,668,91
32300,slide,1572938130376,887,604,91
32301,slide,1572938130392,928,554,91
32302,slide,1572938130408,952,525,91
32303,slide,1572938130426,980,489,91
32304,slide,1572938130442,992,474,91
32305,slide,1572938130459,997,469,91
32306,slide,1572938130476,1000,465,91
32307,slide,1572938130492,1002,463,91
32308,slide,1572938130508,1003,461,91
32309,slide,1572938130525,1005,459,91
32310,slide,1572938130541,1006,457,91
32311,slide,1572938130559,1007,457,91
32312,slide,1572938130576,1007,456,91
32313,slide,1572938130592,1008,456,91
32314,slide,1572938130609,1013,455,91
32315,slide,1572938130626,1023,455,91
32316,slide,1572938130642,1043,455,91
32317,slide,1572938130658,1061,452,91
32318,slide,1572938130675,1086,445,91
32319,slide,1572938130692,1095,442,91
32320,slide,1572938130709,1104,438,91
32321,slide,1572938130726,1110,435,91
32322,slide,1572938130742,1114,433,91
32323,slide,1572938130758,1118,431,91
32324,slide,1572938130775,1122,430,91
32325,slide,1572938130791,1123,429,91
32326,slide,1572938130901,1124,429,91
32327,slide,1572938130909,1125,429,91
32328,slide,1572938130926,1131,429,91
32329,slide,1572938130943,1139,429,91
32330,slide,1572938130959,1146,429,91
32331,slide,1572938130976,1150,429,91
32332,slide,1572938131143,1150,429,91
32333,slide,1572938131159,1150,429,91
32334,click_left,1572938131223,1150,429,91
32335,release_left,1572938131315,1150,429,91
32336,slide,1572938132049,1149,429,91
32337,slide,1572938132189,1149,429,91
32338,slide,1572938132197,1148,428,91
32339,slide,1572938132209,1147,426,91
32340,slide,1572938132225,1137,419,91
32341,slide,1572938132242,1111,404,91
32342,slide,1572938132259,1075,389,91
32343,slide,1572938132277,1043,373,91
32344,slide,1572938132292,1030,363,91
32345,slide,1572938132310,1016,351,91
32346,slide,1572938132325,1007,345,91
32347,slide,1572938132341,997,342,91
32348,slide,1572938132359,985,342,91
32349,slide,1572938132376,972,342,91
32350,slide,1572938132392,958,342,91
32351,slide,1572938132408,950,342,91
32352,slide,1572938132426,945,342,91
32353,slide,1572938132487,945,342,91
32354,slide,1572938132495,944,342,91
32355,slide,1572938132510,941,343,91
32356,slide,1572938132526,932,343,91
32357,slide,1572938132541,908,338,91
32358,slide,1572938132559,894,334,91
32359,slide,1572938132576,886,331,91
32360,slide,1572938132592,881,328,91
32361,slide,1572938132609,877,325,91
32362,slide,1572938132626,876,323,91
32363,slide,1572938132642,876,322,91
32364,slide,1572938132659,876,322,91
32365,click_left,1572938132793,876,322,91
32366,slide,1572938132796,876,322,91
32367,release_left,1572938132847,876,322,91
32368,click_left,1572938132933,876,322,91
32369,release_left,1572938132987,876,322,91
32370,click_left,1572938133057,876,322,91
32371,release_left,1572938133127,876,322,91
32372,slide,1572938133307,876,323,91
32373,slide,1572938133326,876,325,91
32374,slide,1572938133342,876,329,91
32375,slide,1572938133359,877,333,91
32376,slide,1572938133376,878,345,91
32377,slide,1572938133392,880,359,91
32378,slide,1572938133408,881,371,91
32379,slide,1572938133425,882,396,91
32380,slide,1572938133441,883,422,91
32381,slide,1572938133459,884,445,91
32382,slide,1572938133476,886,470,91
32383,slide,1572938133492,887,500,91
32384,slide,1572938133509,888,529,91
32385,slide,1572938133526,889,552,91
32386,slide,1572938133542,889,574,91
32387,slide,1572938133558,889,613,91
32388,slide,1572938133576,889,642,91
32389,slide,1572938133592,886,680,91
32390,slide,1572938133610,883,709,91
32391,slide,1572938133626,880,734,91
32392,slide,1572938133642,878,757,91
32393,slide,1572938133659,876,792,91
32394,slide,1572938133675,876,811,91
32395,slide,1572938133693,876,836,91
32396,slide,1572938133709,876,855,91
32397,slide,1572938133726,876,873,91
32398,slide,1572938133744,876,882,91
32399,slide,1572938133760,876,886,91
32400,slide,1572938133776,876,886,91
32401,slide,1572938133826,876,888,91
32402,slide,1572938133842,876,891,91
32403,slide,1572938133859,875,897,91
32404,slide,1572938133876,874,909,91
32405,slide,1572938133892,872,918,91
32406,slide,1572938133908,871,927,91
32407,slide,1572938133926,871,943,91
32408,slide,1572938133941,871,950,91
32409,slide,1572938133958,872,955,91
32410,slide,1572938133977,872,959,91
32411,slide,1572938133992,872,961,91
32412,slide,1572938134009,872,963,91
32413,slide,1572938134026,872,963,91
32414,slide,1572938134042,872,964,91
32415,slide,1572938134059,872,964,91
32416,slide,1572938134076,872,967,91
32417,slide,1572938134092,872,969,91
32418,slide,1572938134109,872,974,91
32419,slide,1572938134126,872,979,91
32420,slide,1572938134142,871,983,91
32421,slide,1572938134159,869,990,91
32422,slide,1572938134175,868,995,91
32423,slide,1572938134192,866,1000,91
32424,slide,1572938134209,866,1001,91
32425,click_left,1572938134317,866,1001,91
32426,release_left,1572938134417,866,1001,91
32427,slide,1572938134831,866,1000,91
32428,slide,1572938134843,866,1000,91
32429,slide,1572938134859,865,997,91
32430,slide,1572938134876,864,992,91
32431,slide,1572938134894,859,983,91
32432,slide,1572938134909,843,955,91
32433,slide,1572938134926,831,933,91
32434,slide,1572938134942,825,917,91
32435,slide,1572938134959,822,907,91
32436,slide,1572938134975,818,891,91
32437,slide,1572938134991,812,873,91
32438,slide,1572938135010,804,856,91
32439,slide,1572938135026,795,838,91
32440,slide,1572938135043,788,821,91
32441,slide,1572938135059,783,792,91
32442,slide,1572938135076,783,778,91
32443,slide,1572938135093,783,768,91
32444,slide,1572938135109,781,756,91
32445,slide,1572938135126,779,743,91
32446,slide,1572938135143,774,724,91
32447,slide,1572938135159,765,700,91
32448,slide,1572938135176,759,687,91
32449,slide,1572938135192,746,671,91
32450,slide,1572938135209,728,655,91
32451,slide,1572938135226,706,640,91
32452,slide,1572938135243,687,625,91
32453,slide,1572938135260,672,609,91
32454,slide,1572938135276,658,592,91
32455,slide,1572938135293,633,560,91
32456,slide,1572938135308,625,550,91
32457,slide,1572938135326,608,520,91
32458,slide,1572938135343,603,508,91
32459,slide,1572938135359,600,499,91
32460,slide,1572938135376,599,494,91
32461,slide,1572938135393,598,490,91
32462,slide,1572938135409,598,486,91
32463,slide,1572938135425,598,484,91
32464,slide,1572938135442,598,481,91
32465,slide,1572938135458,599,477,91
32466,slide,1572938135476,600,473,91
32467,slide,1572938135493,600,468,91
32468,slide,1572938135509,600,464,91
32469,slide,1572938135526,599,459,91
32470,slide,1572938135542,598,457,91
32471,slide,1572938135559,597,455,91
32472,slide,1572938135576,596,454,91
32473,slide,1572938135593,596,453,91
32474,slide,1572938135609,594,452,91
32475,slide,1572938135626,593,450,91
32476,slide,1572938135642,591,448,91
32477,slide,1572938135659,591,447,91
32478,slide,1572938135676,589,445,91
32479,slide,1572938135693,589,444,91
32480,slide,1572938135710,588,442,91
32481,slide,1572938135726,588,441,91
32482,slide,1572938135743,588,440,91
32483,slide,1572938135759,588,439,91
32484,slide,1572938135776,587,437,91
32485,slide,1572938135792,586,435,91
32486,slide,1572938135809,586,434,91
32487,slide,1572938135826,586,433,91
32488,click_left,1572938135849,586,433,91
32489,release_left,1572938135903,586,433,91
32490,click_left,1572938135982,586,433,91
32491,release_left,1572938136051,586,433,91
32492,click_left,1572938136114,586,433,91
32493,release_left,1572938136191,586,433,91
32494,slide,1572938136347,586,433,91
32495,slide,1572938136359,586,434,91
32496,slide,1572938136376,588,435,91
32497,slide,1572938136392,589,437,91
32498,slide,1572938136408,595,441,91
32499,slide,1572938136426,612,449,91
32500,slide,1572938136442,624,456,91
32501,slide,1572938136458,640,465,91
32502,slide,1572938136477,655,473,91
32503,slide,1572938136493,671,483,91
32504,slide,1572938136509,685,493,91
32505,slide,1572938136526,699,504,91
32506,slide,1572938136542,713,514,91
32507,slide,1572938136558,722,522,91
32508,slide,1572938136577,742,539,91
32509,slide,1572938136593,753,549,91
32510,slide,1572938136609,774,567,91
32511,slide,1572938136626,805,591,91
32512,slide,1572938136643,844,620,91
32513,slide,1572938136660,879,645,91
32514,slide,1572938136675,923,679,91
32515,slide,1572938136692,959,708,91
32516,slide,1572938136709,987,730,91
32517,slide,1572938136726,1020,753,91
32518,slide,1572938136743,1044,768,91
