id,options,times,pointX,pointY,username
22216,slide,1572937064750,838,854,92
22217,slide,1572937064767,834,843,92
22218,slide,1572937064783,830,832,92
22219,slide,1572937064799,826,820,92
22220,slide,1572937064817,821,801,92
22221,slide,1572937064833,818,787,92
22222,slide,1572937064850,814,772,92
22223,slide,1572937064867,811,757,92
22224,slide,1572937064883,808,733,92
22225,slide,1572937064899,805,719,92
22226,slide,1572937064916,800,691,92
22227,slide,1572937064932,796,675,92
22228,slide,1572937064950,793,665,92
22229,slide,1572937064967,787,643,92
22230,slide,1572937064983,781,628,92
22231,slide,1572937065000,773,608,92
22232,slide,1572937065017,766,594,92
22233,slide,1572937065033,756,575,92
22234,slide,1572937065049,748,560,92
22235,slide,1572937065066,738,541,92
22236,slide,1572937065083,731,529,92
22237,slide,1572937065101,723,516,92
22238,slide,1572937065117,715,507,92
22239,slide,1572937065133,705,494,92
22240,slide,1572937065150,697,485,92
22241,slide,1572937065166,685,471,92
22242,slide,1572937065183,677,463,92
22243,slide,1572937065200,669,454,92
22244,slide,1572937065217,663,448,92
22245,slide,1572937065234,657,444,92
22246,slide,1572937065250,651,439,92
22247,slide,1572937065267,643,435,92
22248,slide,1572937065283,639,433,92
22249,slide,1572937065299,632,430,92
22250,slide,1572937065316,623,428,92
22251,slide,1572937065333,621,428,92
22252,slide,1572937065351,619,427,92
22253,slide,1572937065366,618,428,92
22254,slide,1572937065383,617,428,92
22255,slide,1572937065400,615,428,92
22256,slide,1572937065416,613,429,92
22257,slide,1572937065432,612,429,92
22258,slide,1572937065450,611,429,92
22259,slide,1572937065467,609,429,92
22260,slide,1572937065484,606,428,92
22261,slide,1572937065500,604,428,92
22262,slide,1572937065517,603,427,92
22263,slide,1572937065533,600,426,92
22264,slide,1572937065549,599,426,92
22265,slide,1572937065566,598,425,92
22266,slide,1572937065616,598,425,92
22267,click_left,1572937065692,598,425,92
22268,release_left,1572937065800,598,425,92
22269,click_left,1572937065886,598,425,92
22270,release_left,1572937065997,598,425,92
22271,slide,1572937066246,597,426,92
22272,slide,1572937066254,597,426,92
22273,slide,1572937066267,597,427,92
22274,slide,1572937066283,597,428,92
22275,slide,1572937066300,602,431,92
22276,slide,1572937066660,602,431,92
22277,slide,1572937066668,602,432,92
22278,slide,1572937066683,601,433,92
22279,slide,1572937066700,601,435,92
22280,slide,1572937066717,602,435,92
22281,slide,1572937066733,602,438,92
22282,slide,1572937066750,603,442,92
22283,slide,1572937066767,605,449,92
22284,slide,1572937066783,606,456,92
22285,slide,1572937066799,608,460,92
22286,slide,1572937066817,612,471,92
22287,slide,1572937066834,614,477,92
22288,slide,1572937066850,620,488,92
22289,slide,1572937066867,624,497,92
22290,slide,1572937066883,631,508,92
22291,slide,1572937066900,643,525,92
22292,slide,1572937066916,662,550,92
22293,slide,1572937066933,683,573,92
22294,slide,1572937066949,704,596,92
22295,slide,1572937066967,731,624,92
22296,slide,1572937066983,753,645,92
22297,slide,1572937067000,773,663,92
22298,slide,1572937067017,787,673,92
22299,slide,1572937067033,806,685,92
22300,slide,1572937067049,819,694,92
22301,slide,1572937067066,829,700,92
22302,slide,1572937067083,841,708,92
22303,slide,1572937067100,847,713,92
22304,slide,1572937067117,853,717,92
22305,slide,1572937067133,863,727,92
22306,slide,1572937067151,872,735,92
22307,slide,1572937067167,879,743,92
22308,slide,1572937067183,885,747,92
22309,slide,1572937067200,900,758,92
22310,slide,1572937067217,910,764,92
22311,slide,1572937067233,919,770,92
22312,slide,1572937067250,931,778,92
22313,slide,1572937067267,941,785,92
22314,slide,1572937067283,953,793,92
22315,slide,1572937067300,972,806,92
22316,slide,1572937067316,984,815,92
22317,slide,1572937067332,996,823,92
22318,slide,1572937067350,1013,832,92
22319,slide,1572937067367,1024,838,92
22320,slide,1572937067384,1039,843,92
22321,slide,1572937067400,1046,846,92
22322,slide,1572937067417,1055,849,92
22323,slide,1572937067433,1060,850,92
22324,slide,1572937067450,1066,851,92
22325,slide,1572937067467,1068,852,92
22326,slide,1572937067484,1072,853,92
22327,slide,1572937067501,1075,854,92
22328,slide,1572937067517,1077,854,92
22329,slide,1572937067533,1079,855,92
22330,slide,1572937067550,1082,857,92
22331,slide,1572937067566,1084,859,92
22332,slide,1572937067582,1086,860,92
22333,slide,1572937067600,1089,862,92
22334,slide,1572937067617,1093,867,92
22335,slide,1572937067634,1098,871,92
22336,slide,1572937067650,1104,877,92
22337,slide,1572937067667,1113,885,92
22338,slide,1572937067683,1119,890,92
22339,slide,1572937067700,1127,897,92
22340,slide,1572937067717,1133,901,92
22341,slide,1572937067734,1137,905,92
22342,slide,1572937067750,1140,906,92
22343,slide,1572937067767,1142,908,92
22344,slide,1572937067783,1142,908,92
22345,slide,1572937067800,1142,908,92
22346,click_left,1572937067958,1142,908,92
22347,slide,1572937067989,1142,908,92
22348,slide,1572937068004,1143,908,92
22349,release_left,1572937068058,1143,908,92
22350,slide,1572937068464,1142,908,92
22351,slide,1572937068483,1140,907,92
22352,slide,1572937068500,1135,906,92
22353,slide,1572937068517,1129,904,92
22354,slide,1572937068533,1119,901,92
22355,slide,1572937068549,1103,897,92
22356,slide,1572937068568,1070,889,92
22357,slide,1572937068582,1043,881,92
22358,slide,1572937068600,1012,873,92
22359,slide,1572937068617,986,866,92
22360,slide,1572937068633,965,860,92
22361,slide,1572937068650,947,855,92
22362,slide,1572937068667,930,850,92
22363,slide,1572937068683,913,845,92
22364,slide,1572937068699,895,839,92
22365,slide,1572937068717,879,834,92
22366,slide,1572937068734,866,828,92
22367,slide,1572937068751,857,824,92
22368,slide,1572937068767,846,819,92
22369,slide,1572937068783,837,815,92
22370,slide,1572937068800,820,807,92
22371,slide,1572937068816,811,801,92
22372,slide,1572937068832,806,798,92
22373,slide,1572937068850,792,788,92
22374,slide,1572937068867,782,782,92
22375,slide,1572937068883,774,776,92
22376,slide,1572937068900,760,767,92
22377,slide,1572937068917,748,759,92
22378,slide,1572937068933,734,752,92
22379,slide,1572937068950,713,739,92
22380,slide,1572937068967,705,734,92
22381,slide,1572937068984,689,725,92
22382,slide,1572937069000,682,721,92
22383,slide,1572937069017,673,717,92
22384,slide,1572937069033,664,713,92
22385,slide,1572937069050,653,709,92
22386,slide,1572937069067,647,706,92
22387,slide,1572937069083,644,705,92
22388,slide,1572937069106,612,693,92
22389,slide,1572937069117,609,692,92
22390,slide,1572937069133,602,689,92
22391,slide,1572937069150,595,686,92
22392,slide,1572937069168,589,684,92
22393,slide,1572937069183,584,681,92
22394,slide,1572937069199,579,679,92
22395,slide,1572937069217,571,676,92
22396,slide,1572937069234,564,674,92
22397,slide,1572937069250,555,672,92
22398,slide,1572937069266,544,669,92
22399,slide,1572937069283,534,666,92
22400,slide,1572937069300,520,661,92
22401,slide,1572937069316,514,659,92
22402,slide,1572937069333,506,657,92
22403,slide,1572937069350,501,657,92
22404,slide,1572937069367,497,656,92
22405,slide,1572937069383,494,656,92
22406,slide,1572937069401,491,655,92
22407,slide,1572937069417,490,655,92
22408,slide,1572937069433,490,655,92
22409,slide,1572937069528,489,655,92
22410,slide,1572937069534,489,655,92
22411,slide,1572937069549,488,656,92
22412,slide,1572937069567,485,657,92
22413,slide,1572937069584,483,658,92
22414,slide,1572937069600,481,659,92
22415,slide,1572937069617,480,659,92
22416,slide,1572937069633,479,659,92
22417,slide,1572937069651,478,660,92
22418,slide,1572937069667,478,660,92
22419,slide,1572937069683,477,660,92
22420,slide,1572937069699,477,660,92
22421,slide,1572937069717,476,660,92
22422,slide,1572937069733,476,660,92
22423,click_left,1572937069850,476,660,92
22424,release_left,1572937069942,476,660,92
22425,click_left,1572937070036,476,660,92
22426,release_left,1572937070128,476,660,92
22427,slide,1572937070481,477,660,92
22428,slide,1572937070488,478,660,92
22429,slide,1572937070500,480,660,92
22430,slide,1572937070517,486,660,92
22431,slide,1572937070534,493,660,92
22432,slide,1572937070550,499,660,92
22433,slide,1572937070566,512,666,92
22434,slide,1572937070584,523,671,92
22435,slide,1572937070601,538,675,92
22436,slide,1572937070616,553,678,92
22437,slide,1572937070633,567,680,92
22438,slide,1572937070649,583,682,92
22439,slide,1572937070667,601,684,92
22440,slide,1572937070683,624,685,92
22441,slide,1572937070700,648,686,92
22442,slide,1572937070716,691,686,92
22443,slide,1572937070734,722,686,92
22444,slide,1572937070750,750,686,92
22445,slide,1572937070767,782,685,92
22446,slide,1572937070785,811,684,92
22447,slide,1572937070801,839,682,92
22448,slide,1572937070816,890,678,92
22449,slide,1572937070834,916,677,92
22450,slide,1572937070851,942,676,92
22451,slide,1572937070867,965,675,92
22452,slide,1572937070883,989,674,92
22453,slide,1572937070900,1008,673,92
22454,slide,1572937070917,1025,673,92
22455,slide,1572937070933,1043,673,92
22456,slide,1572937070949,1054,673,92
22457,slide,1572937070967,1068,672,92
22458,slide,1572937070983,1077,672,92
22459,slide,1572937071000,1087,673,92
22460,slide,1572937071016,1092,673,92
22461,slide,1572937071035,1098,673,92
22462,slide,1572937071051,1101,673,92
22463,slide,1572937071066,1108,674,92
22464,slide,1572937071084,1112,674,92
22465,slide,1572937071100,1116,674,92
22466,slide,1572937071117,1121,674,92
22467,slide,1572937071134,1127,675,92
22468,slide,1572937071151,1130,675,92
22469,slide,1572937071167,1135,675,92
22470,slide,1572937071184,1142,675,92
22471,slide,1572937071200,1146,674,92
22472,slide,1572937071217,1152,673,92
22473,slide,1572937071234,1158,672,92
22474,slide,1572937071250,1162,671,92
22475,slide,1572937071267,1168,670,92
22476,slide,1572937071283,1173,670,92
22477,slide,1572937071301,1179,669,92
22478,slide,1572937071316,1187,668,92
22479,slide,1572937071334,1192,668,92
22480,slide,1572937071351,1196,668,92
22481,slide,1572937071367,1201,668,92
22482,slide,1572937071384,1204,668,92
22483,slide,1572937071401,1206,668,92
22484,slide,1572937071417,1209,668,92
22485,slide,1572937071433,1211,667,92
22486,slide,1572937071450,1215,667,92
22487,slide,1572937071466,1218,667,92
22488,slide,1572937071484,1220,667,92
22489,slide,1572937071500,1222,667,92
22490,slide,1572937071517,1223,667,92
22491,slide,1572937071535,1226,667,92
22492,slide,1572937071551,1228,667,92
22493,slide,1572937071567,1233,667,92
22494,slide,1572937071584,1234,668,92
22495,slide,1572937071601,1235,668,92
22496,slide,1572937071617,1236,668,92
22497,slide,1572937071634,1238,668,92
22498,slide,1572937071651,1241,668,92
22499,slide,1572937071667,1244,668,92
22500,slide,1572937071683,1248,668,92
22501,slide,1572937071700,1252,668,92
22502,slide,1572937071718,1253,668,92
22503,click_left,1572937071890,1253,668,92
22504,release_left,1572937072005,1253,668,92
22505,slide,1572937072568,1253,668,92
22506,slide,1572937072582,1248,670,92
22507,slide,1572937072600,1243,673,92
22508,slide,1572937072617,1234,678,92
22509,slide,1572937072634,1225,682,92
22510,slide,1572937072650,1213,686,92
22511,slide,1572937072667,1200,690,92
22512,slide,1572937072683,1180,695,92
22513,slide,1572937072700,1148,706,92
22514,slide,1572937072716,1128,713,92
22515,slide,1572937072734,1107,721,92
22516,slide,1572937072751,1076,735,92
22517,slide,1572937072767,1055,746,92
22518,slide,1572937072784,1038,754,92
22519,slide,1572937072801,1017,764,92
22520,slide,1572937072817,1000,772,92
22521,slide,1572937072834,973,785,92
22522,slide,1572937072850,958,791,92
22523,slide,1572937072867,939,800,92
22524,slide,1572937072883,922,806,92
22525,slide,1572937072900,909,810,92
22526,slide,1572937072917,887,817,92
22527,slide,1572937072933,872,821,92
22528,slide,1572937072949,857,825,92
22529,slide,1572937072968,839,830,92
22530,slide,1572937072984,827,833,92
22531,slide,1572937073001,818,836,92
22532,slide,1572937073017,811,839,92
22533,slide,1572937073035,802,842,92
22534,slide,1572937073051,795,845,92
22535,slide,1572937073067,788,848,92
22536,slide,1572937073084,777,851,92
22537,slide,1572937073100,771,853,92
22538,slide,1572937073117,762,854,92
22539,slide,1572937073133,756,855,92
22540,slide,1572937073150,746,856,92
22541,slide,1572937073168,735,856,92
22542,slide,1572937073184,726,857,92
22543,slide,1572937073200,709,858,92
22544,slide,1572937073218,697,859,92
22545,slide,1572937073234,685,861,92
22546,slide,1572937073251,678,862,92
22547,slide,1572937073267,669,865,92
22548,slide,1572937073285,662,868,92
22549,slide,1572937073301,656,870,92
22550,slide,1572937073317,650,873,92
22551,slide,1572937073332,641,879,92
22552,slide,1572937073350,635,883,92
22553,slide,1572937073367,631,885,92
22554,slide,1572937073383,629,887,92
22555,slide,1572937073400,628,888,92
22556,slide,1572937073417,627,888,92
22557,slide,1572937073433,627,889,92
22558,slide,1572937073450,626,889,92
22559,slide,1572937073466,625,890,92
22560,slide,1572937073484,624,891,92
22561,slide,1572937073500,621,892,92
22562,slide,1572937073517,619,893,92
22563,slide,1572937073534,616,894,92
22564,slide,1572937073550,614,895,92
22565,slide,1572937073567,612,895,92
22566,slide,1572937073584,595,897,92
22567,slide,1572937073600,593,898,92
22568,slide,1572937073617,591,898,92
22569,slide,1572937073634,589,899,92
22570,slide,1572937073650,587,900,92
22571,slide,1572937073667,586,900,92
22572,slide,1572937073683,585,900,92
22573,slide,1572937073700,585,900,92
22574,slide,1572937073733,584,900,92
22575,slide,1572937073750,584,901,92
22576,slide,1572937073768,583,901,92
22577,slide,1572937073784,583,901,92
22578,slide,1572937073801,582,901,92
22579,slide,1572937073818,582,901,92
22580,click_left,1572937073829,582,901,92
22581,release_left,1572937073912,582,901,92
22582,click_left,1572937074004,582,901,92
22583,release_left,1572937074084,582,901,92
22584,slide,1572937074241,583,900,92
22585,slide,1572937074251,584,899,92
22586,slide,1572937074267,588,896,92
22587,slide,1572937074283,594,891,92
22588,slide,1572937074301,610,880,92
22589,slide,1572937074317,639,861,92
22590,slide,1572937074333,669,843,92
22591,slide,1572937074351,718,813,92
22592,slide,1572937074368,756,790,92
22593,slide,1572937074383,790,766,92
22594,slide,1572937074400,824,740,92
22595,slide,1572937074417,846,725,92
22596,slide,1572937074433,858,717,92
22597,slide,1572937074450,871,708,92
22598,slide,1572937074466,886,698,92
22599,slide,1572937074484,900,687,92
22600,slide,1572937074501,912,677,92
22601,slide,1572937074517,922,667,92
22602,slide,1572937074533,933,656,92
22603,slide,1572937074551,940,648,92
22604,slide,1572937074567,948,640,92
22605,slide,1572937074583,952,635,92
22606,slide,1572937074600,957,627,92
22607,slide,1572937074617,959,624,92
22608,slide,1572937074634,962,620,92
22609,slide,1572937074650,964,616,92
22610,slide,1572937074667,968,611,92
22611,slide,1572937074683,971,607,92
22612,slide,1572937074700,976,601,92
22613,slide,1572937074716,985,591,92
22614,slide,1572937074735,994,584,92
22615,slide,1572937074750,1002,577,92
22616,slide,1572937074767,1015,568,92
22617,slide,1572937074783,1027,559,92
22618,slide,1572937074801,1035,553,92
22619,slide,1572937074817,1041,549,92
22620,slide,1572937074834,1045,547,92
22621,slide,1572937074850,1047,545,92
22622,slide,1572937074900,1047,545,92
22623,slide,1572937074983,1048,544,92
22624,slide,1572937075001,1050,541,92
22625,slide,1572937075017,1056,533,92
22626,slide,1572937075034,1064,522,92
22627,slide,1572937075051,1079,502,92
22628,slide,1572937075066,1091,488,92
22629,slide,1572937075084,1101,477,92
22630,slide,1572937075100,1106,472,92
22631,slide,1572937075117,1108,470,92
22632,slide,1572937075134,1108,470,92
22633,slide,1572937075279,1108,469,92
22634,slide,1572937075286,1109,468,92
22635,slide,1572937075301,1110,467,92
22636,slide,1572937075317,1111,465,92
22637,slide,1572937075334,1114,462,92
22638,slide,1572937075350,1117,459,92
22639,slide,1572937075368,1128,451,92
22640,slide,1572937075384,1133,446,92
22641,slide,1572937075401,1137,444,92
22642,slide,1572937075417,1138,443,92
22643,slide,1572937075434,1138,442,92
22644,slide,1572937075679,1138,442,92
22645,slide,1572937075686,1139,442,92
22646,slide,1572937075700,1140,441,92
22647,slide,1572937075718,1143,438,92
22648,slide,1572937075734,1144,437,92
22649,slide,1572937075751,1145,435,92
22650,slide,1572937075768,1146,435,92
22651,slide,1572937075817,1146,435,92
22652,click_left,1572937075860,1146,435,92
22653,slide,1572937075873,1146,435,92
22654,release_left,1572937075966,1146,435,92
22655,slide,1572937076187,1145,435,92
22656,slide,1572937076200,1144,435,92
22657,slide,1572937076216,1139,436,92
22658,slide,1572937076235,1134,436,92
22659,slide,1572937076250,1129,437,92
22660,slide,1572937076267,1121,437,92
22661,slide,1572937076284,1115,437,92
22662,slide,1572937076301,1104,436,92
22663,slide,1572937076317,1095,436,92
22664,slide,1572937076333,1088,435,92
22665,slide,1572937076350,1077,433,92
22666,slide,1572937076367,1065,430,92
22667,slide,1572937076384,1058,428,92
22668,slide,1572937076400,1048,425,92
22669,slide,1572937076417,1036,423,92
22670,slide,1572937076433,1029,421,92
22671,slide,1572937076451,1019,417,92
22672,slide,1572937076466,1007,413,92
22673,slide,1572937076485,1003,411,92
22674,slide,1572937076501,998,409,92
22675,slide,1572937076517,995,407,92
22676,slide,1572937076534,992,406,92
22677,slide,1572937076551,990,405,92
22678,slide,1572937076567,987,404,92
22679,slide,1572937076583,985,403,92
22680,slide,1572937076600,982,401,92
22681,slide,1572937076618,975,399,92
22682,slide,1572937076633,970,397,92
22683,slide,1572937076650,966,395,92
22684,slide,1572937076667,959,391,92
22685,slide,1572937076683,955,389,92
22686,slide,1572937076701,952,386,92
22687,slide,1572937076716,947,381,92
22688,slide,1572937076735,944,378,92
22689,slide,1572937076751,940,374,92
22690,slide,1572937076767,937,371,92
22691,slide,1572937076784,934,368,92
22692,slide,1572937076801,932,366,92
22693,slide,1572937076817,929,363,92
22694,slide,1572937076833,926,360,92
22695,slide,1572937076850,924,358,92
22696,slide,1572937076868,919,354,92
22697,slide,1572937076883,917,352,92
22698,slide,1572937076901,915,351,92
22699,slide,1572937076917,914,350,92
22700,slide,1572937076934,912,349,92
22701,slide,1572937076951,909,348,92
22702,slide,1572937076968,904,345,92
22703,slide,1572937076984,901,344,92
22704,slide,1572937077000,898,342,92
22705,slide,1572937077017,895,340,92
22706,slide,1572937077033,893,339,92
22707,slide,1572937077051,891,338,92
22708,slide,1572937077067,890,338,92
22709,slide,1572937077083,889,337,92
22710,slide,1572937077100,888,336,92
22711,slide,1572937077118,888,335,92
22712,slide,1572937077133,887,335,92
22713,slide,1572937077150,887,335,92
22714,slide,1572937077167,887,334,92
22715,slide,1572937077184,887,334,92
22716,slide,1572937077201,887,333,92
22717,slide,1572937077216,886,332,92
22718,slide,1572937077234,886,332,92
22719,slide,1572937077250,885,331,92
22720,slide,1572937077268,884,330,92
22721,slide,1572937077284,883,329,92
22722,slide,1572937077301,883,328,92
22723,slide,1572937077317,882,328,92
22724,slide,1572937077333,882,328,92
22725,slide,1572937077351,882,327,92
22726,slide,1572937077369,881,327,92
22727,slide,1572937077385,881,326,92
22728,slide,1572937077401,881,326,92
22729,slide,1572937077417,880,326,92
22730,slide,1572937077433,880,326,92
22731,slide,1572937077451,880,326,92
22732,slide,1572937077467,879,325,92
22733,slide,1572937077484,879,325,92
22734,slide,1572937077501,878,324,92
22735,slide,1572937077517,878,324,92
22736,slide,1572937077534,878,324,92
22737,slide,1572937077550,878,324,92
22738,click_left,1572937078024,878,324,92
22739,release_left,1572937078117,878,324,92
22740,click_left,1572937078211,878,324,92
22741,release_left,1572937078310,878,324,92
22742,slide,1572937078703,878,324,92
22743,slide,1572937078717,878,325,92
22744,slide,1572937078733,878,327,92
22745,slide,1572937078751,878,330,92
22746,slide,1572937078767,878,334,92
22747,slide,1572937078784,878,338,92
22748,slide,1572937078800,878,344,92
22749,slide,1572937078818,878,349,92
22750,slide,1572937078833,879,356,92
22751,slide,1572937078850,880,365,92
22752,slide,1572937078868,882,379,92
22753,slide,1572937078884,883,390,92
22754,slide,1572937078901,883,406,92
22755,slide,1572937078917,883,424,92
22756,slide,1572937078934,883,446,92
22757,slide,1572937078951,883,472,92
22758,slide,1572937078967,884,496,92
22759,slide,1572937078984,885,516,92
22760,slide,1572937079001,888,544,92
22761,slide,1572937079017,890,563,92
22762,slide,1572937079034,892,586,92
22763,slide,1572937079050,894,606,92
22764,slide,1572937079068,895,627,92
22765,slide,1572937079084,895,648,92
22766,slide,1572937079101,896,675,92
22767,slide,1572937079118,896,690,92
22768,slide,1572937079134,896,707,92
22769,slide,1572937079152,894,718,92
22770,slide,1572937079168,891,733,92
22771,slide,1572937079183,888,743,92
22772,slide,1572937079201,885,759,92
22773,slide,1572937079218,881,773,92
22774,slide,1572937079234,879,783,92
22775,slide,1572937079250,877,794,92
22776,slide,1572937079267,876,802,92
22777,slide,1572937079285,875,809,92
22778,slide,1572937079301,874,816,92
22779,slide,1572937079318,872,827,92
22780,slide,1572937079334,872,834,92
22781,slide,1572937079350,870,842,92
22782,slide,1572937079368,868,853,92
22783,slide,1572937079384,866,860,92
22784,slide,1572937079400,864,872,92
22785,slide,1572937079418,863,880,92
22786,slide,1572937079434,862,891,92
22787,slide,1572937079451,862,897,92
22788,slide,1572937079468,862,905,92
22789,slide,1572937079484,862,910,92
22790,slide,1572937079501,862,918,92
22791,slide,1572937079518,862,922,92
22792,slide,1572937079534,863,925,92
22793,slide,1572937079551,863,930,92
22794,slide,1572937079568,864,936,92
22795,slide,1572937079584,865,939,92
22796,slide,1572937079600,866,946,92
22797,slide,1572937079617,867,952,92
22798,slide,1572937079635,868,955,92
22799,slide,1572937079651,868,958,92
22800,slide,1572937079669,869,961,92
22801,slide,1572937079685,869,963,92
22802,slide,1572937079702,870,965,92
22803,slide,1572937079718,870,967,92
22804,slide,1572937079734,870,969,92
22805,slide,1572937079750,870,972,92
22806,slide,1572937079768,870,975,92
22807,slide,1572937079784,870,978,92
22808,slide,1572937079801,870,980,92
22809,slide,1572937079818,870,981,92
22810,slide,1572937079834,870,981,92
22811,slide,1572937079851,870,983,92
22812,slide,1572937079869,869,985,92
22813,slide,1572937079885,869,988,92
22814,slide,1572937079901,868,989,92
22815,slide,1572937079918,868,990,92
22816,slide,1572937079934,868,991,92
22817,slide,1572937079951,868,992,92
22818,slide,1572937079968,868,992,92
22819,slide,1572937079985,868,993,92
22820,slide,1572937080002,868,993,92
22821,slide,1572937080018,868,994,92
22822,slide,1572937080034,868,994,92
22823,slide,1572937080052,868,995,92
22824,slide,1572937080068,868,995,92
22825,slide,1572937080085,868,995,92
22826,slide,1572937080101,868,996,92
22827,slide,1572937080119,868,997,92
22828,slide,1572937080135,868,997,92
22829,slide,1572937080151,868,998,92
22830,slide,1572937080169,868,998,92
22831,slide,1572937080185,868,999,92
22832,slide,1572937080202,868,1000,92
22833,slide,1572937080218,868,1000,92
22834,slide,1572937080235,868,1001,92
22835,click_left,1572937080331,868,1001,92
22836,release_left,1572937080462,868,1001,92
22837,slide,1572937080728,868,1000,92
22838,slide,1572937080736,868,999,92
22839,slide,1572937080751,868,997,92
22840,slide,1572937080769,867,990,92
22841,slide,1572937080785,866,977,92
22842,slide,1572937080801,865,954,92
22843,slide,1572937080819,865,934,92
22844,slide,1572937080835,865,918,92
22845,slide,1572937080851,863,905,92
22846,slide,1572937080869,860,890,92
22847,slide,1572937080885,856,879,92
22848,slide,1572937080902,852,867,92
22849,slide,1572937080919,846,856,92
22850,slide,1572937080935,841,846,92
22851,slide,1572937080953,837,835,92
22852,slide,1572937080969,831,820,92
22853,slide,1572937080985,828,810,92
22854,slide,1572937081002,823,792,92
22855,slide,1572937081019,821,782,92
22856,slide,1572937081035,818,769,92
22857,slide,1572937081052,815,758,92
22858,slide,1572937081069,812,747,92
22859,slide,1572937081086,808,730,92
22860,slide,1572937081102,802,710,92
22861,slide,1572937081118,799,702,92
22862,slide,1572937081136,792,686,92
22863,slide,1572937081153,784,673,92
22864,slide,1572937081169,780,665,92
22865,slide,1572937081186,776,657,92
22866,slide,1572937081203,773,651,92
22867,slide,1572937081219,770,646,92
22868,slide,1572937081236,766,639,92
22869,slide,1572937081252,763,633,92
22870,slide,1572937081270,756,622,92
22871,slide,1572937081286,749,612,92
22872,slide,1572937081302,743,601,92
22873,slide,1572937081319,736,590,92
22874,slide,1572937081337,730,580,92
22875,slide,1572937081352,721,567,92
22876,slide,1572937081368,716,560,92
22877,slide,1572937081386,710,552,92
22878,slide,1572937081402,705,545,92
22879,slide,1572937081419,699,539,92
22880,slide,1572937081436,694,533,92
22881,slide,1572937081452,685,522,92
22882,slide,1572937081469,679,515,92
22883,slide,1572937081486,670,507,92
22884,slide,1572937081502,661,497,92
22885,slide,1572937081520,648,486,92
22886,slide,1572937081536,642,481,92
22887,slide,1572937081552,638,478,92
22888,slide,1572937081569,634,474,92
22889,slide,1572937081587,631,471,92
22890,slide,1572937081602,625,466,92
22891,slide,1572937081620,621,462,92
22892,slide,1572937081636,618,458,92
22893,slide,1572937081653,616,456,92
22894,slide,1572937081669,615,455,92
22895,slide,1572937081686,615,454,92
22896,slide,1572937081703,614,453,92
22897,slide,1572937081719,613,452,92
22898,slide,1572937081736,612,449,92
22899,slide,1572937081753,609,444,92
22900,slide,1572937081770,607,442,92
22901,slide,1572937081786,606,440,92
22902,slide,1572937081803,605,440,92
22903,slide,1572937081819,605,439,92
22904,slide,1572937081836,604,437,92
22905,slide,1572937081853,602,435,92
22906,slide,1572937081869,601,434,92
22907,slide,1572937081886,600,432,92
22908,slide,1572937081902,600,432,92
22909,slide,1572937081919,599,432,92
22910,slide,1572937081936,599,431,92
22911,click_left,1572937082034,599,431,92
22912,release_left,1572937082135,599,431,92
22913,click_left,1572937082221,599,431,92
22914,release_left,1572937082307,599,431,92
22915,slide,1572937082643,600,432,92
22916,slide,1572937082653,600,432,92
22917,slide,1572937082669,602,434,92
22918,slide,1572937082687,606,437,92
22919,slide,1572937082703,610,441,92
22920,slide,1572937082720,620,450,92
22921,slide,1572937082736,631,457,92
22922,slide,1572937082752,642,466,92
22923,slide,1572937082770,666,484,92
22924,slide,1572937082787,685,500,92
22925,slide,1572937082803,706,519,92
22926,slide,1572937082820,732,542,92
22927,slide,1572937082836,758,567,92
22928,slide,1572937082853,795,599,92
22929,slide,1572937082871,846,637,92
22930,slide,1572937082887,874,657,92
22931,slide,1572937082904,905,679,92
22932,slide,1572937082920,926,696,92
22933,slide,1572937082937,937,705,92
22934,slide,1572937082954,979,742,92
22935,slide,1572937082970,998,759,92
22936,slide,1572937082986,1012,772,92
22937,slide,1572937083003,1024,783,92
22938,slide,1572937083019,1030,788,92
22939,slide,1572937083037,1034,793,92
22940,slide,1572937083054,1037,797,92
22941,slide,1572937083070,1040,801,92
22942,slide,1572937083088,1041,803,92
22943,slide,1572937083104,1042,806,92
22944,slide,1572937083119,1045,811,92
22945,slide,1572937083137,1047,814,92
22946,slide,1572937083154,1052,822,92
22947,slide,1572937083170,1057,827,92
22948,slide,1572937083187,1063,831,92
22949,slide,1572937083204,1068,835,92
22950,slide,1572937083220,1074,839,92
22951,slide,1572937083237,1082,845,92
22952,slide,1572937083253,1092,852,92
22953,slide,1572937083269,1097,856,92
22954,slide,1572937083287,1100,858,92
22955,slide,1572937083303,1104,861,92
22956,slide,1572937083320,1106,863,92
22957,slide,1572937083336,1108,866,92
22958,slide,1572937083354,1109,868,92
22959,slide,1572937083369,1111,871,92
22960,slide,1572937083387,1113,873,92
22961,slide,1572937083404,1114,875,92
22962,slide,1572937083420,1115,876,92
22963,slide,1572937083437,1117,878,92
22964,slide,1572937083454,1119,881,92
22965,slide,1572937083470,1121,883,92
22966,slide,1572937083487,1122,886,92
22967,slide,1572937083503,1125,889,92
22968,slide,1572937083521,1129,892,92
22969,slide,1572937083537,1132,895,92
22970,slide,1572937083555,1134,897,92
22971,slide,1572937083570,1136,898,92
22972,slide,1572937083587,1138,899,92
22973,slide,1572937083604,1140,900,92
22974,slide,1572937083621,1141,901,92
22975,slide,1572937083637,1141,901,92
22976,slide,1572937083668,1141,901,92
22977,slide,1572937083683,1141,901,92
22978,slide,1572937083691,1141,901,92
